observed_at_utc,temp_c,humidity_pct,dew_point_c,pressure_hpa,wind_speed_ms,wind_gust_ms,wind_dir_deg,rain_mm,rain_rate_mmhr,solar_wm2,uv_index
2026-07-01T01:00:00Z,29.8,84,26.8,1013.1,1.34,4.02,67,13.2,0.0,63,3.9
2026-07-01T01:10:00Z,29.9,83,26.7,1013.1,1.79,6.26,157,13.4,0.0,69,4.7
2026-07-01T01:20:00Z,30.0,82,26.6,1013.0,1.79,5.36,90,13.4,0.0,97,4.6
2026-07-01T01:30:00Z,29.9,83,26.7,1012.8,1.79,5.36,157,13.4,0.0,107,4.7
2026-07-01T01:40:00Z,30.3,82,26.9,1012.9,1.79,7.15,157,13.4,0.0,81,6.0
2026-07-01T01:50:00Z,30.7,80,26.8,1013.0,2.24,7.6,157,13.4,0.0,83,6.5
2026-07-01T02:00:00Z,30.7,79,26.6,1013.0,2.24,8.94,157,13.4,0.0,142,6.6
2026-07-01T02:10:00Z,30.9,80,27.0,1012.9,2.24,8.05,90,13.4,0.0,714,6.9
2026-07-01T02:20:00Z,31.2,79,27.1,1012.9,2.24,5.81,157,13.4,0.0,869,7.6
2026-07-01T02:30:00Z,31.3,78,27.0,1013.0,2.24,5.81,135,13.4,0.0,691,7.5
2026-07-01T02:40:00Z,31.4,78,27.1,1013.1,2.24,6.26,135,13.4,0.0,934,8.6
2026-07-01T02:50:00Z,31.6,78,27.3,1012.9,2.24,7.6,135,13.4,0.0,889,8.3
2026-07-01T03:00:00Z,31.8,78,27.5,1012.8,1.79,6.71,112,13.4,0.0,1036,9.1
2026-07-01T03:10:00Z,31.7,78,27.4,1012.9,2.24,5.36,157,13.4,0.0,320,7.2
2026-07-01T03:20:00Z,31.4,79,27.3,1013.3,2.68,5.36,157,13.4,0.0,903,8.1
2026-07-01T03:30:00Z,31.6,78,27.3,1013.3,2.24,6.26,157,13.4,0.0,900,9.0
2026-07-01T03:40:00Z,31.9,76,27.1,1013.1,2.68,6.26,157,13.4,0.0,1030,10.1
2026-07-01T03:50:00Z,32.2,77,27.7,1012.9,2.24,6.26,157,13.4,0.0,1046,10.2
2026-07-01T04:00:00Z,32.2,76,27.4,1012.7,2.24,6.71,135,13.4,0.0,1044,9.9
2026-07-01T04:10:00Z,32.3,75,27.3,1012.7,2.24,4.92,157,13.4,0.0,1066,10.1
2026-07-01T04:20:00Z,32.4,77,27.8,1012.8,1.79,5.36,157,13.4,0.0,978,8.4
2026-07-01T04:30:00Z,32.4,76,27.6,1012.8,2.24,5.81,135,13.4,0.0,1090,9.7
2026-07-01T04:40:00Z,32.6,76,27.8,1012.8,1.79,6.26,67,13.4,0.0,1091,10.3
2026-07-01T04:50:00Z,32.6,76,27.8,1012.6,2.24,6.26,135,13.4,0.0,1076,9.4
2026-07-01T05:00:00Z,32.6,75,27.6,1012.5,2.24,5.81,157,13.4,0.0,1056,8.5
2026-07-01T05:10:00Z,32.4,76,27.6,1012.5,2.24,6.71,135,13.4,0.0,1006,9.3
2026-07-01T05:20:00Z,32.4,75,27.4,1012.5,2.24,6.71,135,13.4,0.0,1017,9.1
2026-07-01T05:30:00Z,32.6,75,27.6,1012.5,2.24,6.26,135,13.4,0.0,1050,8.2
2026-07-01T05:40:00Z,32.4,76,27.6,1012.3,2.24,6.71,157,13.4,0.0,1031,8.7
2026-07-01T05:50:00Z,32.4,75,27.4,1012.2,2.24,6.71,157,13.4,0.0,1044,7.7
2026-07-01T06:00:00Z,32.4,75,27.4,1012.0,2.68,8.05,135,13.4,0.0,967,7.7
2026-07-01T06:10:00Z,32.4,76,27.6,1011.7,2.24,5.36,135,13.4,0.0,913,7.3
2026-07-01T06:20:00Z,32.6,76,27.8,1011.6,1.79,5.36,67,13.4,0.0,890,6.7
2026-07-01T06:30:00Z,32.4,75,27.4,1011.4,2.68,6.26,67,13.4,0.0,856,6.4
2026-07-01T06:40:00Z,32.3,75,27.3,1011.2,3.13,7.15,90,13.4,0.0,706,5.9
2026-07-01T06:50:00Z,32.2,76,27.4,1011.2,2.68,6.71,112,13.4,0.0,778,5.6
2026-07-01T07:00:00Z,32.3,75,27.3,1011.0,2.24,5.81,157,13.4,0.0,728,5.1
2026-07-01T07:10:00Z,32.2,75,27.2,1011.4,2.68,8.05,112,13.4,0.0,782,4.7
2026-07-01T07:20:00Z,32.3,76,27.5,1011.5,1.79,7.6,157,13.4,0.0,770,4.3
2026-07-01T07:30:00Z,32.2,75,27.2,1011.4,2.68,6.71,67,13.4,0.0,741,3.8
2026-07-01T07:40:00Z,32.1,75,27.1,1011.4,2.24,5.81,157,13.4,0.0,677,3.4
2026-07-01T07:50:00Z,32.3,76,27.5,1011.6,1.34,4.02,67,13.4,0.0,648,3.1
2026-07-01T08:00:00Z,32.3,75,27.3,1011.3,1.79,5.36,112,13.4,0.0,643,2.5
2026-07-01T08:10:00Z,32.1,75,27.1,1011.4,1.79,6.26,112,13.4,0.0,506,2.0
2026-07-01T08:20:00Z,31.9,77,27.4,1011.4,1.79,6.26,135,13.4,0.0,553,1.8
2026-07-01T08:30:00Z,31.6,76,26.8,1011.4,2.24,5.36,157,13.4,0.0,524,1.6
2026-07-01T08:40:00Z,31.5,77,27.0,1011.3,2.24,6.71,157,13.4,0.0,492,1.4
2026-07-01T08:50:00Z,31.4,78,27.1,1011.1,1.79,4.92,112,13.4,0.0,446,1.2
2026-07-01T09:00:00Z,31.2,78,26.9,1011.1,2.68,7.15,157,13.4,0.0,412,0.9
2026-07-01T09:10:00Z,31.2,79,27.1,1011.2,1.79,7.6,157,13.4,0.0,349,0.7
2026-07-01T09:20:00Z,31.1,79,27.0,1011.2,1.79,5.36,45,13.4,0.0,325,0.6
2026-07-01T09:30:00Z,30.8,80,26.9,1011.3,2.24,5.36,112,13.4,0.0,279,0.0
2026-07-01T09:40:00Z,30.8,80,26.9,1011.0,1.79,5.36,67,13.4,0.0,240,0.0
2026-07-01T09:50:00Z,30.6,81,27.0,1011.0,1.79,4.92,157,13.4,0.0,195,0.0
2026-07-01T10:00:00Z,30.3,81,26.7,1011.4,1.79,5.36,135,13.4,0.0,142,0.0
2026-07-01T10:10:00Z,30.0,82,26.6,1011.6,2.24,5.81,157,13.4,0.0,83,0.0
2026-07-01T10:20:00Z,29.9,82,26.5,1011.6,2.24,5.36,157,13.4,0.0,40,0.0
2026-07-01T10:30:00Z,29.7,82,26.3,1011.8,1.34,5.36,157,13.4,0.0,10,0.0
2026-07-01T10:40:00Z,29.6,82,26.2,1011.9,2.24,6.26,157,13.4,0.0,3,0.0
2026-07-01T10:50:00Z,29.4,82,26.0,1012.0,1.79,4.92,157,13.4,0.0,0,0.0
2026-07-01T11:00:00Z,29.3,83,26.1,1012.1,1.34,4.92,135,13.4,0.0,0,0.0
2026-07-01T11:10:00Z,29.3,83,26.1,1012.2,1.79,5.81,45,13.4,0.0,0,0.0
2026-07-01T11:20:00Z,29.2,83,26.0,1012.4,1.34,4.02,90,13.4,0.0,0,0.0
2026-07-01T11:30:00Z,29.1,84,26.1,1012.3,1.34,6.71,67,13.4,0.0,0,0.0
2026-07-01T11:40:00Z,29.0,84,26.0,1012.5,1.79,6.71,90,13.4,0.0,0,0.0
2026-07-01T11:50:00Z,29.0,84,26.0,1012.7,1.34,4.47,157,13.4,0.0,0,0.0
2026-07-01T12:00:00Z,29.0,84,26.0,1012.7,1.34,4.92,135,13.4,0.0,0,0.0
2026-07-01T12:10:00Z,28.9,84,25.9,1012.8,1.34,3.58,90,13.4,0.0,0,0.0
2026-07-01T12:20:00Z,28.9,84,25.9,1012.7,1.34,4.47,112,13.4,0.0,0,0.0
2026-07-01T12:30:00Z,28.9,84,25.9,1012.7,1.34,5.81,90,13.4,0.0,0,0.0
2026-07-01T12:40:00Z,29.0,84,26.0,1012.6,1.34,4.92,90,13.4,0.0,0,0.0
2026-07-01T12:50:00Z,28.9,84,25.9,1012.8,1.79,7.6,157,13.4,0.0,0,0.0
2026-07-01T13:00:00Z,28.9,84,25.9,1012.8,1.34,4.92,112,13.4,0.0,0,0.0
2026-07-01T13:10:00Z,28.9,84,25.9,1012.9,1.34,4.47,112,13.4,0.0,0,0.0
2026-07-01T13:20:00Z,28.9,84,25.9,1013.1,1.79,4.92,157,13.4,0.0,0,0.0
2026-07-01T13:30:00Z,28.9,84,25.9,1013.2,1.34,4.92,157,13.4,0.0,0,0.0
2026-07-01T13:40:00Z,28.9,84,25.9,1013.4,1.79,5.36,135,13.4,0.0,0,0.0
2026-07-01T13:50:00Z,28.9,84,25.9,1013.3,1.79,6.26,157,13.4,0.0,0,0.0
2026-07-01T14:00:00Z,28.8,84,25.8,1013.5,1.34,4.47,90,13.4,0.0,0,0.0
2026-07-01T14:10:00Z,28.8,84,25.8,1013.7,1.34,4.47,112,13.4,0.0,0,0.0
2026-07-01T14:20:00Z,28.7,85,25.9,1013.8,1.34,4.47,67,13.4,0.0,0,0.0
2026-07-01T14:30:00Z,28.6,85,25.8,1013.8,0.89,4.47,112,13.4,0.0,0,0.0
2026-07-01T14:40:00Z,28.6,85,25.8,1014.0,1.34,4.47,90,13.4,0.0,0,0.0
2026-07-01T14:50:00Z,28.6,84,25.6,1014.0,1.34,5.36,67,13.4,0.0,0,0.0
2026-07-01T15:00:00Z,28.6,84,25.6,1014.3,0.89,4.02,112,13.4,0.0,0,0.0
2026-07-01T15:10:00Z,28.7,85,25.9,1013.9,1.79,5.36,67,13.4,0.0,0,0.0
2026-07-01T15:20:00Z,28.4,85,25.6,1014.0,2.24,5.36,157,13.4,0.0,0,0.0
2026-07-01T15:30:00Z,28.2,86,25.6,1014.1,1.34,4.47,157,13.4,0.0,0,0.0
2026-07-01T15:40:00Z,28.1,87,25.7,1014.2,0.89,4.47,112,13.4,0.0,0,0.0
2026-07-01T15:50:00Z,28.1,87,25.7,1014.3,0.89,3.58,67,13.4,0.0,0,0.0
2026-07-01T16:00:00Z,27.9,87,25.5,1014.2,0.89,2.68,90,0.0,0.0,0,0.0
2026-07-01T16:10:00Z,27.9,88,25.7,1013.9,0.45,4.02,112,0.0,0.0,0,0.0
2026-07-01T16:20:00Z,27.7,88,25.5,1013.7,0.45,1.79,112,0.0,0.0,0,0.0
2026-07-01T16:30:00Z,27.7,88,25.5,1013.7,0.89,3.13,112,0.0,0.0,0,0.0
2026-07-01T16:40:00Z,27.7,87,25.3,1013.6,1.34,4.92,135,0.0,0.0,0,0.0
2026-07-01T16:50:00Z,27.7,87,25.3,1013.5,1.34,4.02,135,0.0,0.0,0,0.0
2026-07-01T17:00:00Z,27.8,87,25.4,1013.5,1.79,4.92,67,0.0,0.0,0,0.0
2026-07-01T17:10:00Z,27.7,87,25.3,1013.3,1.34,4.92,112,0.0,0.0,0,0.0
2026-07-01T17:20:00Z,27.6,87,25.2,1013.3,1.34,5.36,45,0.0,0.0,0,0.0
2026-07-01T17:30:00Z,27.7,87,25.3,1013.2,1.79,5.36,67,0.0,0.0,0,0.0
2026-07-01T17:40:00Z,27.8,86,25.2,1013.2,2.24,5.36,112,0.0,0.0,0,0.0
2026-07-01T17:50:00Z,27.9,86,25.3,1013.1,1.79,5.36,112,0.0,0.0,0,0.0
2026-07-01T18:00:00Z,27.9,86,25.3,1013.1,2.24,6.71,135,0.0,0.0,0,0.0
2026-07-01T18:10:00Z,27.9,87,25.5,1013.2,1.79,5.36,112,0.0,0.0,0,0.0
2026-07-01T18:20:00Z,27.9,87,25.5,1013.4,1.34,4.92,157,0.0,0.0,0,0.0
2026-07-01T18:30:00Z,27.7,87,25.3,1013.3,1.34,4.47,135,0.0,0.0,0,0.0
2026-07-01T18:40:00Z,27.6,88,25.4,1013.3,1.34,4.47,112,0.2,0.0,0,0.0
2026-07-01T18:50:00Z,27.4,88,25.2,1013.3,0.89,3.58,90,0.2,0.0,0,0.0
2026-07-01T19:00:00Z,27.3,89,25.3,1013.6,1.34,3.13,135,1.6,14.4,0,0.0
2026-07-01T19:10:00Z,27.2,90,25.4,1013.5,0.89,1.79,135,2.2,15.4,0,0.0
2026-07-01T19:20:00Z,27.1,90,25.3,1013.4,0.45,2.24,135,2.2,0.8,0,0.0
2026-07-01T19:30:00Z,26.9,91,25.3,1013.4,0.89,4.02,112,2.2,0.0,0,0.0
2026-07-01T19:40:00Z,26.8,91,25.2,1013.4,0.89,2.24,135,2.4,0.0,0,0.0
2026-07-01T19:50:00Z,26.8,91,25.2,1013.4,0.45,3.58,135,2.4,0.0,0,0.0
2026-07-01T20:00:00Z,26.8,91,25.2,1013.3,0.89,3.13,135,2.4,0.0,0,0.0
2026-07-01T20:10:00Z,26.8,91,25.2,1013.2,0.45,2.68,135,2.4,0.0,0,0.0
2026-07-01T20:20:00Z,26.7,91,25.1,1013.1,0.89,4.02,157,2.4,0.0,0,0.0
2026-07-01T20:30:00Z,26.7,92,25.3,1013.6,1.34,4.02,90,2.4,0.0,0,0.0
2026-07-01T20:40:00Z,26.8,92,25.4,1013.4,1.34,5.36,112,2.4,0.0,0,0.0
2026-07-01T20:50:00Z,26.7,91,25.1,1013.6,1.79,4.47,157,3.2,16.6,0,0.0
2026-07-01T21:00:00Z,26.3,91,24.7,1013.4,0.45,4.02,90,3.2,0.8,0,0.0
2026-07-01T21:10:00Z,26.4,91,24.8,1013.5,0.89,3.13,112,3.2,0.0,0,0.0
2026-07-01T21:20:00Z,26.6,91,25.0,1013.4,1.34,4.92,112,3.2,0.0,5,0.0
2026-07-01T21:30:00Z,26.7,91,25.1,1013.1,1.34,4.92,135,3.2,0.0,12,0.0
2026-07-01T21:40:00Z,26.7,91,25.1,1013.4,1.79,4.47,157,3.2,0.0,18,0.0
2026-07-01T21:50:00Z,26.6,91,25.0,1013.4,0.89,4.02,135,3.2,0.0,17,0.0
2026-07-01T22:00:00Z,26.7,90,24.9,1013.5,1.34,5.81,157,3.2,0.0,23,0.0
2026-07-01T22:10:00Z,27.0,90,25.2,1013.8,2.24,5.36,157,3.2,0.0,28,0.0
2026-07-01T22:20:00Z,27.2,90,25.4,1014.0,1.34,4.92,157,3.2,0.0,45,0.0
2026-07-01T22:30:00Z,27.2,90,25.4,1014.0,1.34,4.02,157,3.2,0.0,38,0.0
2026-07-01T22:40:00Z,27.2,90,25.4,1014.1,0.89,2.68,157,3.2,0.0,42,0.0
2026-07-01T22:50:00Z,27.4,90,25.6,1014.0,1.34,4.92,157,3.2,0.0,54,0.0
2026-07-01T23:00:00Z,27.6,89,25.6,1014.2,0.45,4.02,157,3.2,0.0,32,0.0
2026-07-01T23:10:00Z,27.6,89,25.6,1014.2,1.34,4.02,157,3.4,0.0,21,0.0
2026-07-01T23:20:00Z,27.5,89,25.5,1014.2,1.34,3.58,157,3.4,0.0,29,0.0
2026-07-01T23:30:00Z,27.4,89,25.4,1014.4,1.34,4.47,157,3.4,0.0,25,0.0
2026-07-01T23:40:00Z,27.5,90,25.7,1014.5,0.45,3.13,157,3.6,0.0,56,0.4
2026-07-01T23:50:00Z,27.6,90,25.8,1014.5,0.89,2.68,157,3.6,0.0,82,1.2
2026-07-02T00:00:00Z,27.7,90,25.9,1014.6,0.45,3.58,112,3.6,0.0,71,1.3
2026-07-02T00:10:00Z,27.9,91,26.3,1014.6,0.89,3.58,135,3.6,0.0,107,1.7
2026-07-02T00:20:00Z,28.1,90,26.3,1014.5,0.89,3.13,135,3.8,0.0,175,1.9
2026-07-02T00:30:00Z,28.2,90,26.4,1014.5,0.45,2.24,90,3.8,0.0,126,1.4
2026-07-02T00:40:00Z,28.3,91,26.7,1014.6,0.89,4.02,112,4.2,17.4,122,2.7
2026-07-02T00:50:00Z,28.6,91,27.0,1014.5,1.79,3.58,157,4.2,0.0,145,3.3
2026-07-02T01:00:00Z,28.8,90,27.0,1014.6,0.89,4.02,135,4.2,0.0,120,3.4
2026-07-02T01:10:00Z,28.9,89,26.9,1014.6,1.34,4.92,157,4.2,0.0,123,3.2
2026-07-02T01:20:00Z,28.7,88,26.5,1014.8,1.34,4.02,157,4.6,5.4,70,0.9
2026-07-02T01:30:00Z,28.9,90,27.1,1014.8,0.89,3.13,90,4.6,0.8,179,4.7
2026-07-02T01:40:00Z,29.2,90,27.4,1014.6,1.34,4.92,157,4.6,0.0,107,6.0
2026-07-02T01:50:00Z,29.7,89,27.7,1014.6,1.34,3.58,135,4.6,0.0,137,6.5
2026-07-02T02:00:00Z,30.0,87,27.6,1014.7,0.89,3.13,157,4.6,0.0,125,5.5
2026-07-02T02:10:00Z,30.2,86,27.6,1014.9,1.34,3.58,157,4.6,0.0,168,4.0
2026-07-02T02:20:00Z,30.6,84,27.6,1014.9,1.79,4.47,157,4.6,0.0,536,6.9
2026-07-02T02:30:00Z,30.3,82,26.9,1014.9,1.79,5.81,135,4.6,0.0,189,3.8
2026-07-02T02:40:00Z,30.3,83,27.1,1014.9,1.34,4.92,157,4.6,0.0,209,4.3
2026-07-02T02:50:00Z,28.9,82,25.5,1015.3,2.24,7.6,135,6.2,61.6,109,2.2
2026-07-02T03:00:00Z,28.3,87,25.9,1015.1,0.89,3.58,135,6.6,11.8,98,3.3
2026-07-02T03:10:00Z,28.4,89,26.4,1015.0,0.89,1.79,45,6.6,0.0,136,5.2
2026-07-02T03:20:00Z,28.9,91,27.3,1014.9,0.89,2.68,90,6.6,0.0,205,8.1
2026-07-02T03:30:00Z,29.2,90,27.4,1015.0,0.89,4.02,157,6.6,0.0,182,6.8
2026-07-02T03:40:00Z,29.5,89,27.5,1014.9,0.89,3.58,45,6.6,0.0,163,4.6
2026-07-02T03:50:00Z,29.8,89,27.8,1014.8,0.89,3.58,135,6.6,0.0,235,6.8
2026-07-02T04:00:00Z,30.1,87,27.7,1014.8,1.34,3.58,135,6.6,0.0,196,5.9
2026-07-02T04:10:00Z,30.6,86,28.0,1014.6,0.89,3.58,157,6.6,0.0,240,7.7
2026-07-02T04:20:00Z,31.0,82,27.6,1014.4,1.79,4.47,157,6.6,0.0,446,8.7
2026-07-02T04:30:00Z,31.6,81,27.9,1014.3,1.34,4.02,67,6.6,0.0,297,10.5
2026-07-02T04:40:00Z,32.1,81,28.4,1014.3,1.34,4.47,90,6.6,0.0,478,10.4
2026-07-02T04:50:00Z,32.2,80,28.3,1014.3,1.34,4.92,157,6.6,0.0,609,10.2
2026-07-02T05:00:00Z,32.4,79,28.3,1014.3,1.34,4.47,67,6.6,0.0,355,8.7
2026-07-02T05:10:00Z,31.8,79,27.7,1014.4,1.34,4.02,157,6.6,0.0,163,4.2
2026-07-02T05:20:00Z,31.1,81,27.5,1014.3,1.34,4.47,67,6.6,0.0,188,6.0
2026-07-02T05:30:00Z,31.2,81,27.5,1014.2,1.34,4.92,45,6.6,0.0,230,9.3
2026-07-02T05:40:00Z,31.3,81,27.6,1014.0,1.79,4.47,157,6.6,0.0,992,8.8
2026-07-02T05:50:00Z,31.7,81,28.0,1014.1,1.79,4.02,157,6.6,0.0,1006,7.7
2026-07-02T06:00:00Z,32.1,82,28.6,1014.0,1.34,5.36,67,6.6,0.0,268,6.8
2026-07-02T06:10:00Z,32.2,80,28.3,1013.8,1.79,4.02,157,6.6,0.0,751,6.9
2026-07-02T06:20:00Z,32.2,79,28.1,1013.6,1.79,4.47,157,6.6,0.0,571,7.1
2026-07-02T06:30:00Z,32.1,79,28.0,1013.7,2.24,5.36,157,6.6,0.0,798,6.6
2026-07-02T06:40:00Z,32.2,79,28.1,1013.6,1.79,4.92,135,6.6,0.0,841,6.3
2026-07-02T06:50:00Z,32.1,78,27.8,1013.6,2.24,5.81,157,6.6,0.0,843,5.8
2026-07-02T07:00:00Z,31.9,79,27.8,1013.6,2.68,6.71,157,6.6,0.0,738,5.2
2026-07-02T07:10:00Z,32.1,80,28.2,1013.5,1.79,4.47,157,6.6,0.0,782,4.7
2026-07-02T07:20:00Z,32.3,79,28.2,1013.4,1.34,4.92,112,6.6,0.0,609,4.3
2026-07-02T07:30:00Z,31.9,78,27.6,1013.3,2.24,5.81,157,6.6,0.0,733,4.0
2026-07-02T07:40:00Z,31.8,79,27.7,1013.2,2.24,5.36,157,6.6,0.0,691,3.5
2026-07-02T07:50:00Z,32.1,79,28.0,1013.3,1.34,3.58,112,6.6,0.0,664,2.9
2026-07-02T08:00:00Z,32.1,79,28.0,1013.3,1.34,3.58,157,6.6,0.0,650,2.7
2026-07-02T08:10:00Z,32.3,79,28.2,1013.3,0.89,3.58,90,6.6,0.0,630,2.4
2026-07-02T08:20:00Z,31.7,79,27.6,1013.4,2.24,5.36,157,6.6,0.0,551,2.0
2026-07-02T08:30:00Z,31.6,78,27.3,1013.5,1.79,5.36,135,6.6,0.0,519,1.7
2026-07-02T08:40:00Z,31.3,79,27.2,1013.3,2.68,5.81,157,6.6,0.0,493,1.4
2026-07-02T08:50:00Z,31.3,80,27.4,1013.2,1.79,4.47,157,6.6,0.0,456,1.1
2026-07-02T09:00:00Z,31.2,79,27.1,1013.2,1.79,4.47,157,6.6,0.0,393,0.9
2026-07-02T09:10:00Z,31.2,80,27.3,1013.4,1.34,4.92,157,6.6,0.0,365,0.7
2026-07-02T09:20:00Z,31.1,80,27.2,1013.5,1.79,4.02,157,6.6,0.0,339,0.5
2026-07-02T09:30:00Z,30.8,81,27.2,1013.4,1.79,4.92,157,6.6,0.0,258,0.1
2026-07-02T09:40:00Z,30.7,81,27.1,1013.7,2.24,4.02,157,6.6,0.0,232,0.0
2026-07-02T09:50:00Z,30.4,82,27.0,1013.9,2.68,5.36,157,6.6,0.0,187,0.0
2026-07-02T10:00:00Z,30.3,82,26.9,1013.9,2.24,5.81,157,6.6,0.0,147,0.0
2026-07-02T10:10:00Z,30.1,83,26.9,1013.9,2.24,5.81,157,6.6,0.0,92,0.0
2026-07-02T10:20:00Z,29.9,83,26.7,1014.0,2.68,4.92,157,6.6,0.0,27,0.0
