observed_at_utc,temp_c,humidity_pct,dew_point_c,pressure_hpa,wind_speed_ms,wind_gust_ms,wind_dir_deg,rain_mm,rain_rate_mmhr,solar_wm2,uv_index
2026-06-29T17:50:00Z,27.3,85,24.6,1012.9,1.34,4.47,135,0.0,0.0,0,0.0
2026-06-29T18:00:00Z,27.3,85,24.6,1012.6,1.34,4.47,112,0.0,0.0,0,0.0
2026-06-29T18:10:00Z,27.3,85,24.6,1012.5,1.79,4.02,157,0.0,0.0,0,0.0
2026-06-29T18:20:00Z,27.2,86,24.7,1012.5,1.79,4.02,157,0.0,0.0,0,0.0
2026-06-29T18:30:00Z,27.2,86,24.7,1012.5,1.79,5.36,135,0.0,0.0,0,0.0
2026-06-29T18:40:00Z,27.2,86,24.7,1012.3,1.34,4.02,135,0.0,0.0,0,0.0
2026-06-29T18:50:00Z,27.2,85,24.5,1012.3,1.79,5.36,90,0.0,0.0,0,0.0
2026-06-29T19:00:00Z,27.2,85,24.5,1012.2,1.79,4.92,157,0.0,0.0,0,0.0
2026-06-29T19:10:00Z,27.2,85,24.5,1012.0,1.34,4.02,157,0.0,0.0,0,0.0
2026-06-29T19:20:00Z,27.1,86,24.6,1012.0,1.79,4.47,157,0.0,0.0,0,0.0
2026-06-29T19:30:00Z,27.2,86,24.7,1011.9,1.34,5.36,157,0.0,0.0,0,0.0
2026-06-29T19:40:00Z,27.2,86,24.7,1011.8,1.34,4.02,157,0.0,0.0,0,0.0
2026-06-29T19:50:00Z,27.2,86,24.7,1011.7,1.79,4.92,157,0.0,0.0,0,0.0
2026-06-29T20:00:00Z,27.2,86,24.7,1011.6,1.79,4.92,157,0.0,0.0,0,0.0
2026-06-29T20:10:00Z,27.2,86,24.7,1011.5,1.79,4.02,157,0.0,0.0,0,0.0
2026-06-29T20:20:00Z,27.3,86,24.7,1011.5,1.79,5.36,157,0.0,0.0,0,0.0
2026-06-29T20:30:00Z,27.4,86,24.8,1011.3,1.79,4.92,157,0.0,0.0,0,0.0
2026-06-29T20:40:00Z,27.4,86,24.8,1011.3,1.79,5.36,157,0.0,0.0,0,0.0
2026-06-29T20:50:00Z,27.4,86,24.8,1011.1,2.24,5.81,135,0.0,0.0,0,0.0
2026-06-29T21:00:00Z,27.5,85,24.7,1011.0,2.24,7.15,112,0.0,0.0,0,0.0
2026-06-29T21:10:00Z,27.6,85,24.8,1011.0,2.24,7.15,157,0.0,0.0,0,0.0
2026-06-29T21:20:00Z,27.6,85,24.8,1011.0,2.68,7.6,157,0.0,0.0,3,0.0
2026-06-29T21:30:00Z,27.7,85,24.9,1011.3,2.68,7.15,135,0.0,0.0,9,0.0
2026-06-29T21:40:00Z,27.6,85,24.8,1011.5,2.24,6.71,157,0.0,0.0,15,0.0
2026-06-29T21:50:00Z,27.5,86,24.9,1011.5,2.24,6.71,157,0.0,0.0,19,0.0
2026-06-29T22:00:00Z,27.6,86,25.0,1011.4,2.68,6.71,112,0.0,0.0,27,0.0
2026-06-29T22:10:00Z,27.8,86,25.2,1011.7,2.68,8.49,157,0.0,0.0,55,0.0
2026-06-29T22:20:00Z,27.9,86,25.3,1011.8,2.24,7.6,90,0.0,0.0,101,0.0
2026-06-29T22:30:00Z,28.3,85,25.5,1011.9,2.24,6.26,112,0.0,0.0,109,0.0
2026-06-29T22:40:00Z,28.6,84,25.6,1012.1,3.13,6.26,135,0.0,0.0,68,0.1
2026-06-29T22:50:00Z,28.9,83,25.7,1012.3,2.68,8.49,90,0.0,0.0,51,0.2
2026-06-29T23:00:00Z,29.2,83,26.0,1012.6,2.24,7.15,112,0.0,0.0,43,0.1
2026-06-29T23:10:00Z,29.4,82,26.0,1012.6,2.24,5.36,157,0.0,0.0,42,0.0
2026-06-29T23:20:00Z,29.7,82,26.3,1012.8,1.79,5.81,157,0.0,0.0,45,0.1
2026-06-29T23:30:00Z,29.8,81,26.2,1012.8,2.24,5.36,112,0.0,0.0,46,0.0
2026-06-29T23:40:00Z,30.1,81,26.5,1012.7,1.79,5.36,90,0.0,0.0,48,0.0
2026-06-29T23:50:00Z,30.2,81,26.6,1012.7,2.24,7.15,67,0.0,0.0,48,0.2
2026-06-30T00:00:00Z,30.4,80,26.6,1012.8,2.24,5.81,67,0.0,0.0,54,0.9
2026-06-30T00:10:00Z,30.7,80,26.8,1012.8,1.79,5.36,157,0.0,0.0,51,0.2
2026-06-30T00:20:00Z,30.8,79,26.7,1012.8,2.24,7.15,112,0.0,0.0,53,0.5
2026-06-30T00:30:00Z,30.9,80,27.0,1012.8,2.24,7.6,157,0.0,0.0,55,1.7
2026-06-30T00:40:00Z,30.9,79,26.8,1012.8,2.24,7.15,112,0.0,0.0,56,1.9
2026-06-30T00:50:00Z,31.2,80,27.3,1012.7,2.24,5.36,90,0.0,0.0,53,0.7
2026-06-30T01:00:00Z,31.2,78,26.9,1012.9,2.24,6.26,157,0.0,0.0,53,0.0
2026-06-30T01:10:00Z,31.4,79,27.3,1012.9,1.79,4.02,157,0.0,0.0,53,0.5
2026-06-30T01:20:00Z,31.7,78,27.4,1012.9,1.79,4.92,135,0.0,0.0,57,4.1
2026-06-30T01:30:00Z,31.7,78,27.4,1012.9,1.79,4.47,157,0.0,0.0,62,5.8
2026-06-30T01:40:00Z,31.9,77,27.4,1012.8,1.79,4.47,135,0.0,0.0,58,6.3
2026-06-30T01:50:00Z,32.1,76,27.3,1012.5,2.24,5.81,135,0.0,0.0,56,1.4
2026-06-30T02:00:00Z,32.1,76,27.3,1012.6,2.24,6.26,135,0.0,0.0,157,7.0
2026-06-30T02:10:00Z,32.1,76,27.3,1012.6,2.68,5.81,157,0.0,0.0,808,7.5
2026-06-30T02:20:00Z,32.3,76,27.5,1012.6,2.24,7.6,135,0.0,0.0,832,7.9
2026-06-30T02:30:00Z,32.3,76,27.5,1012.3,2.68,7.15,67,0.0,0.0,316,8.2
2026-06-30T02:40:00Z,32.4,76,27.6,1012.3,2.24,8.94,67,0.0,0.0,882,8.4
2026-06-30T02:50:00Z,32.4,76,27.6,1012.2,2.68,7.15,157,0.0,0.0,895,8.8
2026-06-30T03:00:00Z,32.4,77,27.8,1012.3,2.68,6.71,135,0.0,0.0,947,9.2
2026-06-30T03:10:00Z,32.3,76,27.5,1012.6,3.13,8.05,157,0.0,0.0,963,9.5
2026-06-30T03:20:00Z,32.3,76,27.5,1012.6,3.13,6.71,157,0.0,0.0,980,9.9
2026-06-30T03:30:00Z,32.4,77,27.8,1012.7,3.13,7.6,157,0.0,0.0,998,10.0
2026-06-30T03:40:00Z,32.5,77,27.9,1012.6,2.68,8.49,157,0.0,0.0,992,10.2
2026-06-30T03:50:00Z,32.4,76,27.6,1012.6,3.13,6.71,157,0.0,0.0,1003,10.3
2026-06-30T04:00:00Z,32.6,76,27.8,1012.6,2.24,6.26,157,0.0,0.0,973,10.2
2026-06-30T04:10:00Z,32.8,77,28.2,1012.6,2.24,7.6,112,0.0,0.0,1010,10.4
2026-06-30T04:20:00Z,32.4,76,27.6,1013.0,2.68,8.49,135,0.0,0.0,998,10.3
2026-06-30T04:30:00Z,32.7,76,27.9,1013.1,2.24,6.26,135,0.0,0.0,1029,10.5
2026-06-30T04:40:00Z,32.8,76,28.0,1013.1,2.24,5.81,157,0.0,0.0,1093,10.5
2026-06-30T04:50:00Z,32.8,76,28.0,1013.2,1.79,5.81,112,0.0,0.0,494,6.9
2026-06-30T05:00:00Z,32.7,77,28.1,1013.2,2.24,5.81,135,0.0,0.0,1027,10.1
2026-06-30T05:10:00Z,32.7,77,28.1,1013.1,2.24,5.81,135,0.0,0.0,1031,10.0
2026-06-30T05:20:00Z,32.3,76,27.5,1013.1,2.24,6.26,135,0.0,0.0,504,6.5
2026-06-30T05:30:00Z,31.6,79,27.5,1013.1,2.24,5.36,112,0.0,0.0,345,5.0
2026-06-30T05:40:00Z,31.3,81,27.6,1013.1,1.79,4.92,157,0.0,0.0,558,5.8
2026-06-30T05:50:00Z,31.6,80,27.7,1013.0,1.79,5.36,157,0.0,0.0,659,7.6
2026-06-30T06:00:00Z,32.2,79,28.1,1013.0,1.34,4.47,112,0.0,0.0,963,8.0
2026-06-30T06:10:00Z,32.3,78,28.0,1012.8,2.24,5.81,157,0.0,0.0,826,7.2
2026-06-30T06:20:00Z,32.5,76,27.7,1012.7,2.24,8.05,135,0.0,0.0,951,6.8
2026-06-30T06:30:00Z,32.7,77,28.1,1012.5,2.24,4.47,157,0.0,0.0,892,6.4
2026-06-30T06:40:00Z,32.9,75,27.9,1012.5,1.79,4.92,67,0.0,0.0,812,6.3
2026-06-30T06:50:00Z,33.2,75,28.2,1012.3,1.34,4.47,135,0.0,0.0,370,5.6
2026-06-30T07:00:00Z,32.8,74,27.6,1012.3,1.79,5.36,135,0.0,0.0,730,5.4
2026-06-30T07:10:00Z,32.7,76,27.9,1012.2,1.79,4.92,157,0.0,0.0,819,4.9
2026-06-30T07:20:00Z,32.5,76,27.7,1012.3,1.79,5.36,112,0.0,0.0,556,3.4
2026-06-30T07:30:00Z,32.4,76,27.6,1012.2,2.24,5.81,135,0.0,0.0,698,3.9
2026-06-30T07:40:00Z,32.3,76,27.5,1012.2,1.79,6.71,157,0.0,0.0,651,3.4
2026-06-30T07:50:00Z,32.4,76,27.6,1012.2,1.79,4.02,67,0.0,0.0,597,3.0
2026-06-30T08:00:00Z,32.3,77,27.7,1012.2,1.79,4.92,157,0.0,0.0,586,2.7
2026-06-30T08:10:00Z,32.1,77,27.6,1012.1,2.24,4.92,135,0.0,0.0,509,2.3
2026-06-30T08:20:00Z,32.0,77,27.5,1012.2,1.79,5.36,157,0.0,0.0,532,2.0
2026-06-30T08:30:00Z,32.0,77,27.5,1012.3,1.79,5.36,157,0.0,0.0,497,1.7
2026-06-30T08:40:00Z,31.8,78,27.5,1012.1,1.34,4.47,45,0.0,0.0,462,1.4
2026-06-30T08:50:00Z,31.7,77,27.2,1012.1,1.79,4.92,135,0.0,0.0,428,1.2
2026-06-30T09:00:00Z,31.6,78,27.3,1012.1,1.79,5.36,157,0.0,0.0,394,0.9
2026-06-30T09:10:00Z,31.4,78,27.1,1012.0,1.34,4.02,135,0.0,0.0,354,0.7
2026-06-30T09:20:00Z,31.3,78,27.0,1011.9,1.79,4.47,157,0.0,0.0,307,0.6
2026-06-30T09:30:00Z,31.1,79,27.0,1012.1,1.79,5.36,135,0.0,0.0,277,0.1
2026-06-30T09:40:00Z,30.9,80,27.0,1012.2,1.79,4.92,157,0.0,0.0,145,0.0
2026-06-30T09:50:00Z,30.5,81,26.9,1012.2,1.34,5.81,157,0.0,0.0,45,0.0
2026-06-30T10:00:00Z,30.2,82,26.8,1012.2,1.79,4.02,157,0.0,0.0,28,0.0
2026-06-30T10:10:00Z,30.0,82,26.6,1012.2,1.34,3.58,157,0.0,0.0,23,0.0
2026-06-30T10:20:00Z,29.8,82,26.4,1012.3,1.34,4.02,157,0.0,0.0,26,0.0
2026-06-30T10:30:00Z,29.7,82,26.3,1012.3,1.79,4.02,157,0.0,0.0,21,0.0
2026-06-30T10:40:00Z,29.6,83,26.4,1012.4,1.34,3.58,135,0.0,0.0,6,0.0
2026-06-30T10:50:00Z,29.5,84,26.5,1012.5,0.89,4.47,90,0.0,0.0,0,0.0
2026-06-30T11:00:00Z,29.3,84,26.3,1012.6,0.89,4.02,135,0.0,0.0,0,0.0
2026-06-30T11:10:00Z,29.2,84,26.2,1012.6,1.34,4.02,157,0.0,0.0,0,0.0
2026-06-30T11:20:00Z,29.2,85,26.4,1012.6,1.34,4.02,135,0.0,0.0,0,0.0
2026-06-30T11:30:00Z,29.1,85,26.3,1012.7,1.34,4.02,135,0.0,0.0,0,0.0
2026-06-30T11:40:00Z,29.1,85,26.3,1012.6,0.89,4.02,157,0.0,0.0,0,0.0
2026-06-30T11:50:00Z,29.1,84,26.1,1012.8,0.89,3.58,90,0.0,0.0,0,0.0
2026-06-30T12:00:00Z,29.1,84,26.1,1013.0,1.34,4.02,157,0.0,0.0,0,0.0
2026-06-30T12:10:00Z,29.1,85,26.3,1012.9,0.89,3.58,157,0.0,0.0,0,0.0
2026-06-30T12:20:00Z,29.0,85,26.2,1013.0,0.89,3.13,90,0.0,0.0,0,0.0
2026-06-30T12:30:00Z,29.1,85,26.3,1013.1,0.89,2.68,112,0.0,0.0,0,0.0
2026-06-30T12:40:00Z,29.1,84,26.1,1013.3,0.89,4.47,157,0.0,0.0,0,0.0
2026-06-30T12:50:00Z,29.1,85,26.3,1013.5,1.34,4.02,157,0.0,0.0,0,0.0
2026-06-30T13:00:00Z,29.0,85,26.2,1013.7,1.34,4.47,157,0.0,0.0,0,0.0
2026-06-30T13:10:00Z,28.9,85,26.1,1013.9,0.89,3.13,135,0.0,0.0,0,0.0
2026-06-30T13:20:00Z,28.9,85,26.1,1013.9,0.89,3.58,157,0.0,0.0,0,0.0
2026-06-30T13:30:00Z,28.9,85,26.1,1013.9,1.34,3.58,135,0.0,0.0,0,0.0
2026-06-30T13:40:00Z,28.8,85,26.0,1014.0,1.34,4.02,135,0.0,0.0,0,0.0
2026-06-30T13:50:00Z,28.8,84,25.8,1014.0,1.34,3.58,157,0.0,0.0,0,0.0
2026-06-30T14:00:00Z,28.8,83,25.6,1014.0,1.34,5.81,157,0.0,0.0,0,0.0
2026-06-30T14:10:00Z,28.8,83,25.6,1013.9,1.34,4.02,157,0.0,0.0,0,0.0
2026-06-30T14:20:00Z,28.8,84,25.8,1013.9,1.34,4.92,157,0.0,0.0,0,0.0
2026-06-30T14:30:00Z,28.8,84,25.8,1013.9,1.34,4.47,157,0.0,0.0,0,0.0
2026-06-30T14:40:00Z,28.9,84,25.9,1013.7,1.34,4.47,157,0.0,0.0,0,0.0
2026-06-30T14:50:00Z,28.9,84,25.9,1013.7,1.79,4.92,135,0.0,0.0,0,0.0
2026-06-30T15:00:00Z,28.8,85,26.0,1013.6,1.34,4.92,157,0.0,0.0,0,0.0
2026-06-30T15:10:00Z,28.7,85,25.9,1013.5,1.34,5.36,135,0.0,0.0,0,0.0
2026-06-30T15:20:00Z,28.7,85,25.9,1013.5,1.79,4.47,135,0.0,0.0,0,0.0
2026-06-30T15:30:00Z,28.7,85,25.9,1013.5,1.79,4.92,157,0.0,0.0,0,0.0
2026-06-30T15:40:00Z,28.6,85,25.8,1013.6,1.34,4.02,135,0.0,0.0,0,0.0
2026-06-30T15:50:00Z,28.3,86,25.7,1013.5,1.34,4.02,157,0.0,0.0,0,0.0
